property_id,time_id,location_id,type_id,trans_id,area,price_million,price_per_m2,bedrooms_num,bathrooms_num
40939046,20241026,9,1,1,39.0,5600.0,143.59,3,3
42106064,20230906,1,1,1,200.0,85000.0,425.0,0,0
41776633,20250917,26,1,1,125.0,35000.0,280.0,4,4
42106061,20240718,1,1,1,300.0,75000.0,250.0,0,0
42106054,20230505,1,1,1,300.0,59000.0,196.667,0,0
40466291,20250225,55,1,1,160.0,4800.0,30.0,0,0
42106034,20240702,18,1,1,560.0,168000.0,300.0,0,0
41993285,20250113,69,1,1,75.0,20000.0,266.667,0,0
41410045,20230202,84,1,1,140.0,25000.0,178.571,3,3
41481276,20231218,8,1,1,20.0,3950.0,197.5,3,3
41809311,20250125,10,1,1,102.6,14500.0,141.326,4,5
41839784,20231120,30,1,1,71.8,2500.0,34.819,2,2
42109222,20240927,3,1,1,99.0,5500.0,55.556,3,2
42109412,20240219,51,1,1,84.8,7000.0,82.547,3,2
41713164,20240401,9,1,1,50.0,1550.0,31.0,1,1
42109220,20230930,86,1,1,60.0,3200.0,53.333,0,0
38956903,20241101,4,1,1,84.0,4000.0,47.619,3,2
40765514,20240405,10,1,1,100.8,14700.0,145.833,4,5
40837778,20250704,10,1,1,545.8,70000.0,128.252,0,0
41784572,20230517,57,1,1,71.45,2450.0,34.29,2,2
42108977,20240808,1,1,1,38.0,15500.0,407.895,9,4
42082073,20251024,6,1,1,65.0,10500.0,161.538,0,0
41864826,20250710,26,1,1,380.0,55000.0,144.737,0,0
37313348,20230204,21,1,1,50.0,5500.0,110.0,4,3
42109409,20240131,57,1,1,109.0,19000.0,174.312,0,0
40970581,20240113,104,1,1,600.0,6200.0,10.333,0,0
42109408,20250205,51,1,1,72.0,14500.0,201.389,4,5
40963245,20250929,104,1,1,595.0,6000.0,10.084,0,0
31749293,20250918,3,1,1,108.0,13500.0,125.0,0,0
42047714,20230927,8,1,1,45.0,25000.0,555.556,6,6
42108972,20231003,16,1,1,129.5,15930.0,123.012,0,0
41996919,20240417,26,1,1,250.0,45000.0,180.0,0,0
41024806,20241004,87,1,1,161.0,9500.0,59.006,3,2
41912251,20251130,57,1,1,308.4,26000.0,84.306,5,5
41879223,20240211,66,1,1,86.0,3700.0,43.023,2,2
42109213,20240401,23,1,1,78.0,12000.0,153.846,4,4
41775271,20240208,22,1,1,81.0,13300.0,164.198,3,3
40973450,20241107,87,1,1,220.0,14000.0,63.636,4,4
40963280,20230831,104,1,1,491.4,6100.0,12.414,0,0
40716386,20240411,10,1,1,100.0,14000.0,140.0,4,5
41806889,20251110,21,1,1,122.0,7500.0,61.475,3,2
40973253,20240207,104,1,1,200.0,2550.0,12.75,0,0
38904238,20240811,55,1,1,80.0,1600.0,20.0,0,0
40964336,20230119,104,1,1,375.0,4200.0,11.2,0,0
41155405,20241010,66,1,1,83.0,3500.0,42.169,3,2
42087330,20250821,1,1,1,360.0,105000.0,291.667,20,20
42109212,20240903,37,1,1,50.0,30500.0,610.0,0,0
40908710,20250210,66,1,1,80.0,4000.0,50.0,2,2
40970513,20240703,104,1,1,1000.0,12000.0,12.0,0,0
42109401,20251031,85,1,1,110.0,14700.0,133.636,0,0
41797404,20241014,26,1,1,184.0,35000.0,190.217,0,0
42109211,20230401,252,1,1,55.6,1140.0,20.504,0,0
40889363,20240927,32,1,1,75.0,3300.0,44.0,2,2
40973076,20240627,104,1,1,374.8,4500.0,12.006,0,0
42109208,20231030,6,1,1,410.0,220000.0,536.585,0,0
40949333,20250313,32,1,1,72.0,3200.0,44.444,2,2
41928251,20251210,98,1,1,184.0,3400.0,18.478,0,0
41701994,20240702,57,1,1,95.3,12990.0,136.306,4,4
40964299,20241124,104,1,1,585.0,5990.0,10.239,0,0
40889614,20241124,32,1,1,60.0,3300.0,55.0,2,2
40970028,20231127,104,1,1,504.0,6200.0,12.302,0,0
41296417,20250118,10,1,1,92.0,16000.0,173.913,4,6
42108909,20231029,16,1,1,110.0,25300.0,230.0,0,0
41913069,20240201,88,1,1,115.0,3560.0,30.957,0,0
40949391,20230719,2,1,1,72.0,5100.0,70.833,2,2
40970086,20250809,104,1,1,1058.0,13000.0,12.287,0,0
41037763,20230414,32,1,1,90.0,4250.0,47.222,3,2
42109205,20250301,4,1,1,80.0,6000.0,75.0,2,2
40968637,20241111,104,1,1,546.0,6000.0,10.989,0,0
42109203,20230311,7,1,1,47.0,12300.0,261.702,0,0
40963342,20240803,104,1,1,200.0,2650.0,13.25,0,0
40963375,20240423,104,1,1,480.0,4990.0,10.396,0,0
41027158,20230428,32,1,1,78.0,3100.0,39.744,2,2
41262782,20240213,7,1,1,66.0,12800.0,193.939,0,0
40968800,20230816,104,1,1,580.0,6200.0,10.69,0,0
41153209,20240603,32,1,1,90.0,4250.0,47.222,3,2
42109392,20250115,4,1,1,160.0,48000.0,300.0,0,0
41689298,20241208,176,1,1,266.0,1650.0,6.203,0,0
41702031,20230630,57,1,1,94.4,5500.0,58.263,2,2
41036255,20241006,32,1,1,89.0,3400.0,38.202,2,2
42108868,20240406,32,1,1,37.0,5200.0,140.541,3,3
40970182,20230511,104,1,1,520.0,5990.0,11.519,0,0
42109196,20230326,32,1,1,63.9,7000.0,109.546,3,3
41985500,20251006,6,1,1,30.0,12000.0,400.0,3,3
40891829,20230606,32,1,1,106.0,3600.0,33.962,3,2
40963408,20250629,104,1,1,582.0,7000.0,12.027,0,0
42109192,20241123,51,1,1,40.0,12860.0,321.5,4,3
40970687,20230723,104,1,1,1392.0,12680.0,9.109,0,0
41587650,20250212,100,1,1,288.0,21000.0,72.917,5,6
42109191,20240110,2,1,1,115.0,17000.0,147.826,1,1
41442418,20250328,32,1,1,83.0,3650.0,43.976,3,2
41689294,20241129,100,1,1,1200.0,37500.0,31.25,4,4
41806987,20230127,14,1,1,110.0,8990.0,81.727,3,2
42109187,20231005,25,1,1,92.0,5000.0,54.348,0,0
42047453,20230624,16,1,1,80.0,7400.0,92.5,4,3
40924309,20230714,21,1,1,90.0,5400.0,60.0,2,2
40963306,20230920,104,1,1,825.0,8500.0,10.303,0,0
42092808,20240225,114,1,1,66.0,3200.0,48.485,2,2
40963458,20230222,104,1,1,438.5,5200.0,11.859,0,0
42109183,20241219,74,1,1,100.0,7100.0,71.0,4,4
41261776,20250201,4,1,1,50.0,8800.0,176.0,0,0
41439978,20250704,21,1,1,85.0,6500.0,76.471,2,2
42018275,20240418,150,1,1,100.0,2400.0,24.0,0,0
42109132,20231111,326,1,1,105.0,3150.0,30.0,0,0
41805455,20241224,26,1,1,160.0,25500.0,159.375,0,0
41932011,20250904,21,1,1,75.0,3770.0,50.267,2,2
41271263,20230222,160,1,1,90.0,6000.0,66.667,0,0
41883278,20240909,53,1,1,56.0,4700.0,83.929,0,0
42109180,20241030,345,1,1,900.0,1620.0,1.8,0,0
42109287,20230519,57,1,1,100.0,6000.0,60.0,0,0
41639778,20250509,67,1,1,85.0,2250.0,26.471,4,4
42088899,20240516,178,1,1,32.0,1500.0,46.875,2,1
41657739,20240314,34,1,1,42.0,5040.0,120.0,0,0
40679359,20250505,55,1,1,60.0,2010.0,33.5,0,0
42109005,20230831,98,1,1,85.5,8900.0,104.094,4,4
42104909,20250109,16,1,1,137.0,47000.0,343.066,3,3
42109383,20230326,4,1,1,76.0,5300.0,69.737,2,2
41091159,20240720,16,1,1,64.0,3800.0,59.375,2,2
41614387,20240403,9,1,1,125.3,11530.0,92.019,0,0
42109178,20230928,15,1,1,191.0,74000.0,387.435,0,0
42109241,20231104,31,1,1,21.0,2750.0,130.952,2,2
41966214,20240120,36,1,1,60.0,7000.0,116.667,4,3
41669374,20230718,18,1,1,255.0,140000.0,549.02,0,0
42109381,20250128,21,1,1,46.0,5400.0,117.391,3,3
42109378,20251106,51,1,1,70.2,14500.0,206.553,0,0
41937793,20250906,34,1,1,30.0,5600.0,186.667,0,0
41252219,20230503,9,1,1,147.0,21000.0,142.857,0,0
38551057,20240216,23,1,1,287.0,40000.0,139.373,0,0
42109210,20240401,85,1,1,89.0,8600.0,96.629,3,2
42109174,20230908,45,1,1,100.0,16000.0,160.0,4,3
41805540,20230817,26,1,1,184.9,35000.0,189.292,0,0
41937962,20241101,34,1,1,70.0,2000.0,28.571,0,0
41682473,20251203,3,1,1,146.0,6500.0,44.521,0,0
42109167,20231203,20,1,1,207.0,40000.0,193.237,5,3
42052587,20251104,26,1,1,160.0,15900.0,99.375,0,0
40125340,20231220,100,1,1,514.0,26000.0,50.584,2,2
41301690,20240302,13,1,1,55.0,4000.0,72.727,1,1
42109190,20250708,57,1,1,64.0,2350.0,36.719,2,1
41879229,20240327,32,1,1,80.0,3600.0,45.0,2,2
42109164,20250210,108,1,1,60.0,1120.0,18.667,0,0
42088229,20240117,3,1,1,240.0,20400.0,85.0,0,0
41581779,20240225,18,1,1,90.0,48000.0,533.333,0,0
42045093,20250201,71,1,1,100.0,5500.0,55.0,2,2
40152046,20230505,22,1,1,126.5,18600.0,147.036,3,3
42016325,20250901,59,1,1,481.0,7000.0,14.553,0,0
40900537,20230801,13,1,1,110.0,8000.0,72.727,3,2
41581745,20230523,1,1,1,920.0,530000.0,576.087,0,0
42109161,20230304,23,1,1,35.0,6600.0,188.571,0,0
41877053,20240128,6,1,1,45.0,6000.0,133.333,4,3
41980531,20250923,74,1,1,282.0,22500.0,79.787,0,0
40958409,20250324,87,1,1,97.0,7100.0,73.196,3,2
41636672,20231004,9,1,1,76.0,13300.0,175.0,0,0
42036903,20250218,12,1,1,21.4,9250.0,432.243,3,3
40901035,20241008,10,1,1,404.1,160000.0,395.942,0,0
41488829,20250614,32,1,1,50.0,2450.0,49.0,1,0
40901013,20230916,10,1,1,270.0,85000.0,314.815,0,0
41807010,20241230,32,1,1,50.0,2450.0,49.0,1,0
40756885,20250220,70,1,1,80.0,1510.0,18.875,0,0
42108902,20231015,3,1,1,150.0,6750.0,45.0,0,0
42109159,20230915,15,1,1,180.0,65000.0,361.111,4,4
41291226,20230812,2,1,1,220.0,37000.0,168.182,0,0
41807968,20251109,21,1,1,122.0,7500.0,61.475,3,2
42088327,20231215,12,1,1,144.0,10900.0,75.694,4,3
41291425,20250707,18,1,1,300.0,98000.0,326.667,0,0
41787385,20230923,18,1,1,663.0,794000.0,1197.587,0,0
40306571,20240824,22,1,1,75.5,8600.0,113.907,2,2
41035453,20230119,1,1,1,105.0,6900.0,65.714,2,2
42109361,20240914,2,1,1,68.0,15200.0,223.529,3,3
41787682,20230617,18,1,1,1200.0,1700000.0,1416.667,0,0
40924298,20241020,66,1,1,80.0,4000.0,50.0,2,2
41034804,20241105,32,1,1,72.0,3350.0,46.528,2,2
42108811,20230604,29,1,1,630.0,124000.0,196.825,0,14
41647639,20250325,19,1,1,75.0,980.0,13.067,0,0
41024527,20251116,1,1,1,126.0,7900.0,62.698,3,2
40690429,20231003,38,1,1,78.0,3600.0,46.154,2,2
41805450,20230227,26,1,1,230.0,55500.0,241.304,0,0
41958240,20230807,32,1,1,89.0,3900.0,43.82,2,2
40949458,20240107,32,1,1,112.0,4600.0,41.071,3,2
36958899,20250220,20,1,1,113.0,4000.0,35.398,3,2
42109354,20240520,3,1,1,300.0,25700.0,85.667,0,0
40889309,20241022,32,1,1,83.0,4600.0,55.422,3,2
40898097,20231009,9,1,1,75.0,8400.0,112.0,0,0
41093850,20231015,10,1,1,225.0,110000.0,488.889,0,0
41154671,20250926,32,1,1,60.0,3600.0,60.0,2,2
41851159,20230713,7,1,1,308.0,90000.0,292.208,6,5
42109152,20250307,20,1,1,180.0,35500.0,197.222,5,3
39601067,20251121,10,1,1,297.0,54000.0,181.818,0,0
42109352,20240213,40,1,1,1002.5,38000.0,37.905,0,0
41381293,20240313,45,1,1,30.0,2450.0,81.667,1,1
39455163,20250609,10,1,1,42.0,6900.0,164.286,4,5
42109150,20250901,5,1,1,118.0,15000.0,127.119,0,0
40889245,20230303,21,1,1,90.0,5400.0,60.0,2,2
39601014,20231119,10,1,1,100.0,28000.0,280.0,5,0
40949520,20250102,66,1,1,97.0,3800.0,39.175,2,2
42089297,20241227,283,1,1,155.5,749.0,4.817,0,0
42109147,20251110,32,1,1,50.0,6490.0,129.8,3,2
39600969,20230202,1,1,1,240.0,100000.0,416.667,0,0
41860124,20230824,32,1,1,80.0,3600.0,45.0,2,2
41782886,20250205,203,1,1,83.3,2580.0,30.972,0,0
39601039,20250221,1,1,1,70.3,29000.0,412.518,0,0
41958380,20230310,2,1,1,73.0,3700.0,50.685,2,2
41785298,20230327,30,1,1,54.0,1600.0,29.63,2,2
39633804,20250703,2,1,1,402.0,68000.0,169.154,0,0
42109143,20241207,31,1,1,80.0,7100.0,88.75,6,4
42046358,20240830,26,1,1,78.0,3480.0,44.615,2,2
42109342,20231007,85,1,1,100.0,4850.0,48.5,0,0
40368411,20230925,14,1,1,145.0,23000.0,158.621,7,7
41805481,20240123,26,1,1,460.0,118000.0,256.522,0,0
42109137,20240223,57,1,1,71.0,3650.0,51.408,2,2
39866069,20250426,18,1,1,100.0,50000.0,500.0,0,0
41318751,20241117,176,1,1,1016.0,6000.0,5.906,0,0
41672021,20250902,133,1,1,100.0,85000.0,850.0,0,0
40678597,20241116,44,1,1,423.6,18200.0,42.965,0,0
41522763,20241014,57,1,1,106.0,2520.0,23.774,0,0
42013069,20241031,1,1,1,35.0,14500.0,414.286,0,0
40678614,20230219,44,1,1,88.3,7060.0,79.955,0,0
39057039,20240809,46,1,1,8131.0,140000.0,17.218,0,0
41811456,20241029,18,1,1,80.0,35000.0,437.5,4,0
40671902,20251102,44,1,1,105.0,8400.0,80.0,0,0
39601794,20231008,18,1,1,356.0,65000.0,182.584,0,0
40677125,20241228,44,1,1,135.0,7830.0,58.0,0,0
41869277,20230924,28,1,1,610.0,8000.0,13.115,0,0
41930695,20241028,30,1,1,54.0,1600.0,29.63,2,2
42103434,20251203,14,1,1,102.0,25000.0,245.098,2,2
41953015,20250509,7,1,1,30.0,7500.0,250.0,0,0
39340963,20230912,18,1,1,388.0,95000.0,244.845,8,0
40677390,20231223,44,1,1,154.0,7700.0,50.0,0,0
39804466,20241124,1,1,1,357.0,110000.0,308.123,0,0
40503116,20230604,14,1,1,95.0,28000.0,294.737,0,0
40671960,20230311,44,1,1,180.5,6320.0,35.014,0,0
40042421,20250110,2,1,1,500.0,120000.0,240.0,0,0
41378916,20231215,25,1,1,70.0,27400.0,391.429,6,5
40658048,20230511,10,1,1,1930.0,250000.0,129.534,0,0
41805644,20230421,26,1,1,75.0,10500.0,140.0,0,0
40677720,20241030,44,1,1,246.9,12800.0,51.843,0,0
41808999,20250927,176,1,1,150.0,850.0,5.667,0,0
40678592,20250217,44,1,1,111.0,3890.0,35.045,0,0
40304201,20240716,18,1,1,340.0,180000.0,529.412,0,0
42108924,20251223,20,1,1,104.9,4800.0,45.758,3,2
42072977,20231013,7,1,1,54.0,14000.0,259.259,4,4
39804395,20230418,14,1,1,144.0,51000.0,354.167,0,0
32107878,20251023,137,1,1,80.0,1180.0,14.75,0,0
39589770,20231023,15,1,1,88.0,10660.0,121.136,2,2
40678574,20240228,44,1,1,122.0,6100.0,50.0,0,0
41242953,20250111,5,1,1,72.0,6480.0,90.0,0,0
40678634,20230706,44,1,1,332.0,14940.0,45.0,0,0
39633785,20231125,10,1,1,107.0,35000.0,327.103,0,0
40678848,20240909,44,1,1,96.5,3670.0,38.031,0,0
41212931,20251215,49,1,1,110.0,2150.0,19.545,4,2
39854509,20240806,10,1,1,800.0,75000.0,93.75,0,0
42099453,20241106,26,1,1,74.0,2420.0,32.703,2,2
41401035,20250614,7,1,1,58.0,14500.0,250.0,0,0
39680418,20251106,1,1,1,233.0,46000.0,197.425,0,0
40678807,20230316,44,1,1,386.4,48300.0,125.0,0,0
41878737,20231214,26,1,1,80.0,18500.0,231.25,0,0
42062575,20240122,17,1,1,105.0,9700.0,92.381,4,4
39601848,20250525,18,1,1,469.0,70000.0,149.254,30,0
40677734,20230825,44,1,1,120.0,9580.0,79.833,0,0
39424219,20251222,17,1,1,189.8,15000.0,79.031,0,0
39601819,20240922,18,1,1,800.0,435000.0,543.75,0,0
40678752,20230422,44,1,1,127.3,5100.0,40.063,0,0
42108957,20250202,20,1,1,64.0,15600.0,243.75,0,0
41290040,20240217,6,1,1,70.0,15000.0,214.286,4,0
39601765,20250908,10,1,1,1838.0,400000.0,217.628,0,0
41251130,20230212,133,1,1,100.0,1150.0,11.5,0,0
40678689,20240914,44,1,1,150.8,9040.0,59.947,0,0
42011560,20251229,26,1,1,65.0,2250.0,34.615,2,1
42109320,20240903,4,1,1,60.7,3600.0,59.308,2,2
40678646,20241227,44,1,1,100.0,5000.0,50.0,0,0
41639084,20240410,49,1,1,100.0,2000.0,20.0,0,0
41773867,20230516,10,1,1,100.0,20000.0,200.0,5,6
41835768,20250122,147,1,1,64.0,820.0,12.812,2,1
40671573,20240117,44,1,1,130.0,7150.0,55.0,0,0
41103635,20241024,6,1,1,90.0,25900.0,287.778,0,0
42109119,20240131,22,1,1,50.0,5000.0,100.0,1,1
40671012,20240118,44,1,1,118.5,9700.0,81.857,0,0
41874374,20250918,274,1,1,250.0,150.0,0.6,0,0
42100415,20250819,65,1,1,55.0,2500.0,45.455,2,2
40676926,20251107,44,1,1,328.0,16400.0,50.0,0,0
42107863,20230930,83,1,1,156.0,8580.0,55.0,0,0
39164711,20231017,1,1,1,250.0,80000.0,320.0,0,0
40671301,20250403,44,1,1,119.7,10180.0,85.046,0,0
40677026,20231004,44,1,1,135.7,7460.0,54.974,0,0
41671244,20250530,7,1,1,35.0,7850.0,224.286,0,0
42107997,20240821,3,1,1,437.0,27530.0,62.998,0,0
40676667,20240218,44,1,1,386.0,17370.0,45.0,0,0
40343254,20230113,85,1,1,90.0,5700.0,63.333,0,0
40505020,20230416,122,1,1,5200.0,10700.0,2.058,0,0
40677546,20240203,44,1,1,130.0,11440.0,88.0,0,0
42014860,20240626,10,1,1,100.0,13500.0,135.0,5,6
41915206,20231004,32,1,1,107.0,17500.0,163.551,1,1
41162936,20250103,15,1,1,111.0,15000.0,135.135,3,3
41691558,20241205,57,1,1,100.0,5990.0,59.9,5,5
42093237,20240708,85,1,1,100.0,6200.0,62.0,3,4
42109305,20230104,7,1,1,153.0,10200.0,66.667,3,0
42088838,20230423,156,1,1,728.5,4660.0,6.397,0,0
40283209,20231209,60,1,1,10000.0,31520.0,3.152,0,0
40671866,20250327,44,1,1,249.0,14900.0,59.839,0,0
41977502,20250906,13,1,1,85.8,14500.0,168.998,0,0
40671348,20250730,44,1,1,125.0,6050.0,48.4,0,0
39805753,20230413,57,1,1,75.0,1280.0,17.067,0,0
40676381,20251109,44,1,1,108.0,9180.0,85.0,0,0
40487127,20240128,307,1,1,5000.0,13750.0,2.75,0,0
42109110,20230101,100,1,1,100.0,2900.0,29.0,0,0
42109299,20230824,5,1,1,110.0,7040.0,64.0,0,0
37903628,20250610,38,1,1,267.5,12500.0,46.729,4,0
40676803,20230214,44,1,1,518.0,18130.0,35.0,0,0
42061518,20230216,13,1,1,113.0,33000.0,292.035,0,0
42109297,20240114,100,1,1,85.0,14200.0,167.059,0,0
40671980,20251023,44,1,1,344.7,15510.0,44.996,0,0
39601679,20230119,18,1,1,707.0,530000.0,749.646,0,0
41707878,20230623,10,1,1,300.0,50000.0,166.667,15,15
41705989,20230422,14,1,1,300.0,31400.0,104.667,0,0
40283712,20231121,60,1,1,10000.0,31520.0,3.152,0,0
40671383,20240602,44,1,1,110.0,9900.0,90.0,0,0
42109105,20230815,15,1,1,50.0,13000.0,260.0,6,0
39601581,20230629,1,1,1,239.0,59000.0,246.862,0,0
41876392,20230505,22,1,1,63.0,10000.0,158.73,4,4
40671430,20231206,44,1,1,120.7,4830.0,40.017,0,0
41604146,20250125,108,1,1,100.0,3590.0,35.9,0,0
41614520,20250305,60,1,1,6000.0,18600.0,3.1,0,0
40677044,20250323,44,1,1,118.5,14810.0,124.979,0,0
42109153,20230819,28,1,1,101.0,2200.0,21.782,0,0
41999498,20250117,20,1,1,77.0,18000.0,233.766,4,4
39601462,20240807,10,1,1,351.0,70000.0,199.43,0,0
40671511,20230719,44,1,1,175.0,8750.0,50.0,0,0
39600917,20231017,14,1,1,180.0,39000.0,216.667,0,0
40749071,20240130,179,1,1,7000.0,14000.0,2.0,0,0
39600864,20250830,10,1,1,1050.0,440000.0,419.048,0,0
40676545,20250821,44,1,1,109.0,9300.0,85.321,0,0
41435649,20231023,16,1,1,110.0,30000.0,272.727,0,0
41760079,20240902,18,1,1,560.0,200000.0,357.143,0,0
40915433,20231224,3,1,1,90.0,10200.0,113.333,0,0
39929719,20230527,38,1,1,2000.0,31000.0,15.5,0,0
39600825,20250704,18,1,1,570.0,250000.0,438.596,0,0
40671821,20240429,44,1,1,550.0,46750.0,85.0,0,0
42109289,20230613,9,1,1,41.0,7500.0,182.927,5,4
41908754,20251203,14,1,1,69.0,4370.0,63.333,2,2
42109101,20230223,6,1,1,36.0,6500.0,180.556,3,4
39600782,20250728,10,1,1,480.0,33000.0,68.75,0,0
40671244,20231022,44,1,1,148.0,7400.0,50.0,0,0
33943149,20241122,110,1,1,149.2,1030.0,6.903,0,0
42062117,20240916,36,1,1,68.0,16000.0,235.294,5,4
40671466,20240908,44,1,1,271.0,13550.0,50.0,0,0
39823759,20250820,21,1,1,36.0,2780.0,77.222,1,1
41882329,20240815,74,1,1,150.0,19500.0,130.0,4,4
40645038,20241011,10,1,1,709.0,150000.0,211.566,0,0
40671933,20250531,44,1,1,121.3,9700.0,79.967,0,0
40481077,20250124,16,1,1,200.0,65000.0,325.0,0,0
40671165,20241119,44,1,1,83.8,10480.0,125.06,0,0
40767580,20240229,40,1,1,78.0,1550.0,19.872,0,0
41812097,20231013,147,1,1,55.4,839.0,15.144,2,1
30311215,20240418,21,1,1,83.0,5990.0,72.169,2,2
41924499,20230927,108,1,1,135.0,4850.0,35.926,0,0
35646931,20230626,49,1,1,100.0,2300.0,23.0,0,0
41868499,20230606,2,1,1,309.0,35000.0,113.269,60,60
41882360,20250422,19,1,1,100.0,3590.0,35.9,4,3
41796569,20230602,7,1,1,50.0,13000.0,260.0,5,0
42109095,20240515,26,1,1,67.0,8900.0,132.836,4,5
42108373,20250304,23,1,1,40.0,5900.0,147.5,4,4
41822870,20230103,51,1,1,70.0,3250.0,46.429,2,2
42109092,20240510,136,1,1,341.3,1600.0,4.688,0,0
38405454,20230610,18,1,1,240.0,110000.0,458.333,0,0
42043892,20240215,98,1,1,830.0,16000.0,19.277,0,0
40501358,20231004,38,1,1,600.0,40000.0,66.667,0,0
41998835,20230816,6,1,1,65.0,19800.0,304.615,21,22
41797961,20240710,7,1,1,70.0,19000.0,271.429,6,0
42109277,20230805,4,1,1,55.0,3400.0,61.818,2,1
42109089,20250120,171,1,1,180.0,3780.0,21.0,0,0
36656965,20250619,32,1,1,190.0,31000.0,163.158,2,2
42109086,20251208,112,1,1,13445.0,80000.0,5.95,0,0
40678677,20230120,44,1,1,99.3,7940.0,79.96,0,0
42109085,20250307,51,1,1,30.0,6500.0,216.667,4,4
42092667,20231119,43,1,1,61.0,2500.0,40.984,0,0
42109083,20240902,100,1,1,102.0,15000.0,147.059,9,9
35567558,20241014,3,1,1,87.5,3940.0,45.029,0,0
42109273,20241124,21,1,1,30.0,5850.0,195.0,3,4
41882394,20250810,19,1,1,100.0,3300.0,33.0,3,3
35345722,20240823,3,1,1,324.0,22030.0,67.994,0,0
40193973,20250919,66,1,1,64.3,8900.0,138.414,9,6
30975465,20250312,147,1,1,64.0,800.0,12.5,2,2
41653116,20240615,318,1,1,32.6,1850.0,56.748,0,0
41720881,20231024,20,1,1,90.0,20400.0,226.667,0,0
42109078,20250617,1,1,1,88.0,28500.0,323.864,10,6
42030042,20230308,2,1,1,460.0,120000.0,260.87,0,0
39544624,20250213,8,1,1,120.0,48000.0,400.0,4,4
42099632,20240321,54,1,1,75.1,2330.0,31.025,0,0
41839557,20240806,4,1,1,54.0,4000.0,74.074,2,1
29133201,20250708,30,1,1,74.4,2600.0,34.946,2,2
42109104,20250818,106,1,1,100.0,1600.0,16.0,0,0
41238181,20251124,32,1,1,260.0,34500.0,132.692,1,1
42029946,20251110,10,1,1,900.0,120000.0,133.333,0,0
39755841,20240608,108,1,1,99.0,4650.0,46.97,0,0
42099989,20250321,51,1,1,32.0,5550.0,173.438,3,4
42109073,20250325,14,1,1,40.0,9900.0,247.5,5,4
41232982,20251005,18,1,1,200.0,80000.0,400.0,0,0
42109072,20231001,86,1,1,90.0,5800.0,64.444,0,0
42109071,20231228,26,1,1,59.0,1650.0,27.966,2,0
41653078,20250427,318,1,1,34.0,1600.0,47.059,0,0
41533191,20251029,51,1,1,495.0,235000.0,474.747,6,7
41194635,20230519,20,1,1,200.0,31300.0,156.5,0,0
41735827,20250620,127,1,1,100.0,1290.0,12.9,0,0
41587105,20250514,10,1,1,1400.0,220000.0,157.143,0,0
41284017,20230921,211,1,1,32.4,1000.0,30.864,0,0
42109249,20230827,13,1,1,160.0,55000.0,343.75,0,0
41972319,20230910,31,1,1,67.0,1900.0,28.358,2,2
42082961,20250630,24,1,1,64.0,2000.0,31.25,2,2
42063166,20230227,17,1,1,80.0,11000.0,137.5,5,4
42101185,20230706,30,1,1,72.9,3080.0,42.25,2,2
41988296,20230607,20,1,1,86.0,15700.0,182.558,0,0
40645314,20240921,26,1,1,40.0,4500.0,112.5,3,2
39862836,20230522,8,1,1,138.0,31000.0,224.638,10,7
42109064,20250727,24,1,1,52.0,4500.0,86.538,2,2
42084286,20230122,9,1,1,278.0,25850.0,92.986,5,4
42073606,20240108,15,1,1,191.0,74000.0,387.435,0,0
42109063,20240117,30,1,1,76.0,6500.0,85.526,5,5
42098219,20230402,88,1,1,41.0,2450.0,59.756,3,3
40216991,20241112,38,1,1,120.0,10500.0,87.5,2,2
42109059,20250522,31,1,1,35.0,4680.0,133.714,2,2
42032394,20240317,73,1,1,158.0,3300.0,20.886,3,2
42092728,20230404,15,1,1,180.0,65000.0,361.111,4,4
42109058,20251114,69,1,1,80.0,11000.0,137.5,0,0
42093783,20231010,2,1,1,51.8,5450.0,105.212,2,2
39051912,20250621,85,1,1,144.0,13490.0,93.681,3,3
41103480,20230702,13,1,1,100.0,18500.0,185.0,0,0
41133888,20230629,8,1,1,304.0,160000.0,526.316,6,7
42109236,20240820,113,1,1,83.4,5600.0,67.146,0,0
40074929,20251105,34,1,1,550.0,195000.0,354.545,0,0
42105758,20230501,139,1,1,541.6,1080.0,1.994,0,0
41830926,20240724,53,1,1,64.0,3150.0,49.219,2,0
42074027,20250126,31,1,1,44.3,1500.0,33.86,1,1
42109233,20230310,16,1,1,98.0,5400.0,55.102,3,2
42060773,20250826,85,1,1,103.1,5990.0,58.099,0,0
41685759,20250916,47,1,1,2153.2,5810.0,2.698,0,0
42011121,20250826,4,1,1,37.0,6900.0,186.486,4,4
41815830,20250829,211,1,1,32.4,1090.0,33.642,1,1
40563295,20231109,10,1,1,477.0,280000.0,587.002,0,0
42109232,20230805,3,1,1,192.0,22500.0,117.188,4,4
42109230,20250727,2,1,1,300.0,55000.0,183.333,0,0
42109229,20250226,36,1,1,47.0,12800.0,272.34,4,4
42109052,20250209,26,1,1,85.0,10500.0,123.529,4,4
42109050,20251104,24,1,1,60.0,4400.0,73.333,0,0
41820699,20231030,53,1,1,70.0,1800.0,25.714,2,2
41426326,20250329,3,1,1,68.0,3150.0,46.324,2,2
32639452,20250730,24,1,1,70.0,3500.0,50.0,2,2
41764612,20230120,26,1,1,120.0,6500.0,54.167,0,0
39601724,20250503,13,1,1,135.0,25000.0,185.185,4,0
42109223,20251102,1,1,1,260.0,250000.0,961.538,0,0
42109079,20250102,34,1,1,70.0,4000.0,57.143,2,2
